# Jyutping (粵拼) dictionary — source rime-cantonese (CC-BY/ODbL) + essay freq
# Toneless codes; includes Cantonese colloquial vocabulary.
# Fields: jyutping, chinese, freq
jyutping,chinese,freq
saiceoi,篩除,0.455
saiceon,西秦,0.4624
saiceot,使出,0.4802
saici,誓詞,0.4648
saicin,洗錢,0.4825
saicoeng,西牆,0.461
saicou,洗澡,0.5314
saicung,西充,0.4642
saidak,使得,0.5667
saidak,西德,0.4761
saidei,洗地,0.4936
saidik,洗滌,0.4883
saidoi,世代,0.5094
saidou,世道,0.4855
saidou,使到,0.4622
saifaa,西化,0.4698
saifaat,篩法,0.4542
saifan,細粉,0.4643
saifong,西方,0.554
saifu,西褲,0.4714
saifuk,西服,0.4843
saigaa,世家,0.4965
saigaa,世嘉,0.477
saigaai,世界,0.5949
saigaan,世間,0.512
saigaau,世交,0.4623
saigei,世紀,0.5587
saigip,洗劫,0.467
saigok,犀角,0.4629
saigong,勢降,0.4449
saigu,世故,0.4736
saiguk,世局,0.4564
saigung,西貢,0.4664
saigung,西宮,0.4645
saigung,細工,0.458
saigwaa,西瓜,0.5105
saigwat,篩骨,0.4531
saihaa,西夏,0.4849
saiheoi,逝去,0.4874
saihon,細看,0.4836
saihong,篩糠,0.4598
saijan,世人,0.513
saijan,西人,0.4632
saijau,西柚,0.4644
saijeon,細潤,0.4607
saiji,西醫,0.516
saijin,誓言,0.4872
saijoek,西藥,0.4855
saijoek,誓約,0.4645
saijoeng,西洋,0.4825
saijung,使用,0.6102
saijung,西戎,0.4613
saijyun,西元,0.4662
saijyun,細軟,0.4648
saijyun,誓願,0.4637
saijyun,洗冤,0.4628
saikan,西芹,0.4653
saikwan,細菌,0.5314
sailaang,西冷,0.4522
sailai,洗禮,0.4895
sailei,犀利,0.4956
sailei,勢利,0.4722
sailik,勢力,0.54
sailik,西曆,0.4611
sailin,洗煉,0.4601
saimaa,洗馬,0.4645
saimai,西米,0.467
saiman,西文,0.4705
saiman,細問,0.4626
saimat,細密,0.4731
saimau,世貿,0.4795
saimei,細微,0.5021
saimin,西面,0.4754
saimin,世面,0.4711
saiming,嘶鳴,0.4643
saimou,世務,0.4576
saimuk,細目,0.4644
sainaam,西南,0.5072
sainang,勢能,0.4916
sainap,細粒,0.4641
sainei,細膩,0.5354
saingaa,洗牙,0.4914
saingai,西藝,0.4512
saingau,犀牛,0.4772
saining,西寧,0.4851
sainou,洗腦,0.522
saion,西安,0.533
saipaai,洗牌,0.48
saipei,西皮,0.4624
saipin,西片,0.4617
saisaa,細紗,0.4635
saisai,逝世,0.4867
saisam,細心,0.5009
saisan,洗腎,0.4591
saisau,洗漱,0.49
saisau,洗手,0.484
saisau,世仇,0.4621
saisei,誓死,0.4731
saiseng,細聲,0.4646
saisi,世事,0.4841
saisi,西施,0.4805
saisik,西式,0.4808
saisin,細線,0.4654
saising,細繩,0.4623
saisiu,細小,0.4943
saisiu,洗消,0.4664
saisoeng,世上,0.5027
saisuk,世叔,0.4571
saisyun,篩選,0.5426
saisyut,細說,0.4998
saitau,勢頭,0.5024
saitin,西天,0.4744
saitiu,細調,0.4575
saitiu,細挑,0.4546
saityut,洗脫,0.4657
saiwai,世衛,0.4684
saiwai,洗胃,0.4646
saiwan,世運,0.463
saizaap,世襲,0.4708
saizak,細則,0.4879
saizi,細緻,0.5293
saizi,世子,0.4661
saizit,細節,0.5769
saizok,細作,0.4659
saizok,洗濯,0.4607
saizong,西藏,0.5179
saizong,西裝,0.5008
saizou,洗澡,0.5314
saizuk,世俗,0.5065
saizuk,勢族,0.4463
saizyun,世尊,0.4675
sak,塞,0.2661
sak,息,0.2576
sak,噻,0.241
sak,揌,0.1858
sakce,塞車,0.4729
sakji,塞耳,0.4556
sakzi,塞子,0.4641
sam,心,0.3235
sam,沈,0.2914
sam,深,0.2908
sam,甚,0.2598
sam,森,0.2588
sam,什,0.2579
sam,參,0.2557
sam,芯,0.245
sam,審,0.2428
sam,諗,0.2365
sam,鈊,0.2331
sam,沁,0.2316
sam,糝,0.2293
sam,葚,0.2258
sam,岑,0.2258
sam,滲,0.2249
sam,芩,0.2238
sam,琛,0.2232
sam,蔘,0.2193
sam,嬸,0.219
sam,笒,0.2169
sam,淰,0.2166
sam,椹,0.2159
sam,棽,0.2145
sam,諶,0.2145
sam,黮,0.2144
sam,槮,0.2127
sam,涔,0.2125
sam,郴,0.2121
sam,忱,0.2108
sam,伈,0.2097
sam,杺,0.2089
sam,瀋,0.2085
sam,鏒,0.2072
sam,罙,0.2061
sam,糂,0.2053
sam,賝,0.2052
sam,煁,0.2042
sam,宷,0.2035
sam,堔,0.2024
sam,瘮,0.1987
sam,穼,0.1975
sam,綝,0.1974
sam,籸,0.1959
sam,鰺,0.1948
sam,瘎,0.1943
sam,梣,0.1923
sam,訦,0.1915
sam,埁,0.1879
sam,邥,0.1877
sam,罧,0.1874
sam,鯵,0.1874
sam,愖,0.186
sam,葠,0.1854
sam,襂,0.1852
sam,魫,0.185
sam,瞫,0.1844
sam,薓,0.1839
sam,曑,0.1826
sam,侺,0.182
sam,甧,0.18
sam,涁,0.1799
sam,讅,0.1795
sam,覾,0.1782
sam,襳,0.1758
sam,糣,0.1687
sam,㕘,0.0225
sambeng,心病,0.4751
sambiu,深表,0.4756
samcaa,審查,0.5213
samcaat,審察,0.4598
samcam,深沉,0.4895
samcang,深層,0.499
samcau,深秋,0.4781
samcin,深淺,0.4769
samcing,心情,0.5517
samcing,深情,0.5014
samcit,深切,0.4839
samcoeng,心腸,0.4772
samcoeng,心窗,0.4631
samcoi,心材,0.4604
samcou,深造,0.4994
samcyun,心存,0.4827
samdai,心底,0.5017
samdai,審諦,0.4524
samdak,心得,0.5131
samdak,深得,0.4787
samdei,心地,0.4835
samding,審定,0.4825
samding,審訂,0.4588
samdok,審度,0.4574
samdou,深度,0.542
samduk,審讀,0.4618
samdung,心動,0.5067
samfaa,深化,0.5031
samfaan,心煩,0.4851
samfaat,心法,0.4778
samfei,心扉,0.48
samfuk,心腹,0.4719
samfuk,心服,0.4668
samfuk,沈復,0.4583
samgaau,深交,0.4693
samgai,審計,0.517
samgai,心計,0.4751
samgam,深感,0.4857
samgam,心甘,0.4702
samgap,心急,0.4802
samgau,深究,0.4929
samgei,心機,0.4813
samgei,心肌,0.4805
samging,心境,0.5026
samgit,心結,0.4751
samgit,審結,0.4648
samgoi,審改,0.4567
samgun,審官,0.4521
samgwai,心悸,0.474
samgwai,深閨,0.465
samhaang,滲坑,0.451
samhak,深刻,0.5265
samhat,審覈,0.5364
samhau,深厚,0.4957
samhau,心口,0.4742
samheoi,心虛,0.483
samhiu,心竅,0.4655
samhoi,深海,0.4912
samhon,心寒,0.4773
samhung,心胸,0.4801
samhyut,心血,0.5008
samjap,深入,0.5472
samjap,滲入,0.4794
samjap,沁入,0.4643
samje,深夜,0.5182
samji,審議,0.5004
samji,心意,0.4989
samji,心儀,0.4816
samjim,森嚴,0.467
samjin,森然,0.4639
samjin,心弦,0.443
samjing,心形,0.4564
samjoek,沈約,0.4604
samjoeng,瀋陽,0.5063
samjyun,深淵,0.505
samjyun,心願,0.4946
samjyun,深遠,0.4912
samjyun,心軟,0.4766
samjyut,審閱,0.4808
samkau,滲溝,0.4497
samlam,森林,0.5247
samlau,滲漏,0.4744
samlau,滲流,0.4657
samlei,心理,0.5617
samlei,審理,0.4909
samleoi,心裏,0.5623
samleon,心輪,0.4587
samleot,心律,0.4689
samlik,心力,0.4761
samling,心靈,0.5291
samling,心領,0.4665
samman,審問,0.4727
sammau,深謀,0.4639
sammei,審美,0.5463
sammo,什麼,0.6275
sammo,甚麼,0.4698
sammou,嬸母,0.4571
samngaang,心硬,0.4595
samoi,心愛,0.4948
samoi,深愛,0.4883
samon,心安,0.4743
samou,深奧,0.4813
sampai,審批,0.5194
sampun,審判,0.5095
samsaan,深山,0.4797
samsak,心塞,0.4658
samsam,深深,0.5183
samsam,嬸嬸,0.473
samsam,涔涔,0.4628
samsan,審慎,0.4762
samsau,深受,0.5081
samseoi,心碎,0.4858
samseon,審訊,0.4781
samseon,深信,0.4771
samsi,心思,0.525
samsi,審視,0.5079
samsi,心事,0.4931
samsi,深思,0.4816
samsik,深色,0.4937
samsik,滲色,0.4539
samsin,心羨,0.4494
samsing,心聲,0.4903
samsing,深省,0.4654
samsyu,參薯,0.4447
samsyun,心酸,0.4994
samsyun,心算,0.4645
samsyun,參孫,0.4582
samtaai,心態,0.5621
samtaam,深談,0.4628
samtaan,滲碳,0.4638
samtau,滲透,0.5033
samtau,心頭,0.4961
samtiu,心跳,0.5029
samtou,心土,0.457
samtung,心痛,0.4987
samtung,深痛,0.4613
samzaak,深澤,0.467
samzan,深圳,0.5553
samzeng,深井,0.467
samzeon,深蹲,0.5149
samzi,甚至,0.6112
samzi,心智,0.5073
samzi,深知,0.5004
samzi,嬸子,0.463
samzim,心尖,0.4644
samziu,心照,0.4669
samziu,心焦,0.4639
samzoek,審酌,0.45
samzong,心臟,0.5392
samzung,心中,0.5548
samzung,深棕,0.4602
san,新,0.3661
san,神,0.3138
san,信,0.3057
san,身,0.2862
san,腎,0.2614
san,申,0.2597
san,晨,0.2516
san,臣,0.2497
san,辛,0.2495
san,伸,0.2428
san,辰,0.2399
san,鋅,0.238
san,薪,0.2307
san,詵,0.2297
san,慎,0.2291
san,胂,0.2288
san,呻,0.2279
san,蜃,0.2255
san,嫀,0.2228
san,宸,0.2193
san,脤,0.2189
san,砷,0.2181
san,莘,0.218
san,紳,0.2134
san,燊,0.2119
san,裑,0.2074
san,屾,0.2067
san,珅,0.2061
san,噺,0.2058
san,榊,0.2051
san,甡,0.2018
san,阠,0.2012
san,鯓,0.2011
san,曟,0.2008
san,鰰,0.1993
san,鉮,0.1991
san,娠,0.1988
san,訷,0.1973
san,籸,0.1959
san,眘,0.1957
san,昚,0.1947
san,兟,0.1939
san,侁,0.1936
san,柛,0.1907
san,桭,0.1891
san,妽,0.189
san,愼,0.1886
san,莀,0.1883
san,氠,0.1875
san,眒,0.1861
san,敐,0.1846
san,駪,0.1832
san,鷐,0.1824
san,鵢,0.1815
san,麎,0.1813
san,祳,0.1805
san,栕,0.1771
san,扟,0.1764
san,蜄,0.1763
san,敒,0.1761
san,峷,0.1758
san,鋠,0.1746
san,籶,0.1739
san,槂,0.1713
san,𠱸,0.0225
sanbaan,申辦,0.4819
sanbaan,身板,0.4649
sanbak,新北,0.4664
sanbei,神祕,0.5349
sanbin,身邊,0.5642
sanbin,申辯,0.4651
sanbou,申報,0.5259
sanbou,腎部,0.4586
sanbuk,臣僕,0.4574
sancaai,薪柴,0.4576
sancau,薪酬,0.5193
sanceon,新春,0.4836
sanceot,伸出,0.4975
sanci,神似,0.4723
sanci,神祠,0.4579
sancik,申飭,0.4527
sancing,申請,0.5811
sancing,神情,0.4966
sancip,臣妾,0.4791
sanciu,新潮,0.4795
sancoi,身材,0.5363
sancou,新造,0.4641
sancou,晨操,0.4584
sancuk,神速,0.4738
sancung,新寵,0.4754
sancyu,身處,0.5158
sancyun,薪傳,0.4579
sandai,新低,0.4799
sandang,神燈,0.4665
sandei,新地,0.4684
sandin,神殿,0.4788
sandou,神道,0.4662
sanduk,慎獨,0.4627
sandyun,身段,0.4757
sanfaa,神化,0.4802
sanfan,身份,0.5675
sanfan,新婚,0.4851
sanfan,身分,0.4759
sanfong,慎防,0.4648
sanfong,新晃,0.4646
sanfu,辛苦,0.5379
sanfu,神父,0.4794
sanfu,神枯,0.4427
sanfuk,臣服,0.4674
sanfun,新歡,0.4765
sanfung,薪俸,0.46
sang,生,0.3462
sang,僧,0.2517
sang,蹭,0.2417
sang,笙,0.2208
sang,狌,0.2193
sang,甥,0.2182
sang,牲,0.2102
sang,鼪,0.209
sang,泩,0.2074
sang,苼,0.2066
sang,擤,0.2056
sang,鉎,0.2027
sang,珄,0.1978
sang,殅,0.1912
sang,湦,0.1912
sang,鬙,0.1853
sangaa,身價,0.5056
sangaa,身家,0.4805
sangaai,新界,0.4657
sangaak,神格,0.4667
sangaan,晨間,0.4637
sangaau,身教,0.4661
sangaau,新教,0.4655
sangaau,神交,0.4626
sangam,薪金,0.4787
sangan,新近,0.4796
sangan,申根,0.4634
sangbeng,生病,0.5224
sangcaan,生產,0.5649
sangcat,生漆,0.4607
sangcin,生前,0.5082
sangciu,生肖,0.4824
sangcoi,生財,0.4676
sangcuk,牲畜,0.4772
sangcyun,生存,0.552
sangdung,生動,0.5115
sangei,神技,0.464
sangeoi,新居,0.4776
sangfaan,蹭飯,0.4471
sangfo,生火,0.466
sangfu,生父,0.466
sanggai,生計,0.4822
sanggei,生機,0.4866
sanggun,笙管,0.4533
sanghaau,生效,0.5015
sanghau,牲口,0.4735
sanghei,生氣,0.5305
sanghek,蹭喫,0.4592
sangim,身兼,0.4718
sanging,神經,0.5341
sangji,生疑,0.4644
sangjim,生厭,0.4653
sangjuk,生育,0.5113
sangjyun,生員,0.4622
sanglei,生理,0.5151
sangmat,生物,0.5628
sangming,生命,0.5708
sangngaai,生涯,0.5332
sango,晨歌,0.4591
sangoeng,新疆,0.5216
sangou,身高,0.54
sangou,新高,0.4976
sangpaa,生怕,0.507
sangping,生平,0.4894
sangsan,生辰,0.4717
sangsi,生事,0.4654
sangsik,生色,0.4618
sangsiu,笙簫,0.4627
sangtaai,生態,0.5394
sangun,新冠,0.5171
sangwaai,神怪,0.464
sangwaan,生還,0.4737
sangwai,新貴,0.4774
sangwan,神棍,0.4761
sangwong,晨光,0.4775
sangwong,辰光,0.464
sangwong,笙簧,0.4559
sangwut,生活,0.5951
sangzi,生字,0.4706
sangzik,生殖,0.482
sangzoeng,生長,0.5193
sanham,神龕,0.4631
sanhau,身後,0.5224
sanhei,神器,0.5331
sanhei,晨曦,0.4782
sanhei,神氣,0.4761
sanhei,新禧,0.4633
sanhei,腎氣,0.4498
sanheoi,腎虛,0.4752
sanhing,新興,0.4989
sanhoi,辛亥,0.468
sanhok,神學,0.4826
sanhyut,新血,0.4613
sanjam,呻吟,0.4889
sanjam,新任,0.4814
sanjan,新人,0.5524
sanjan,神人,0.4753
sanjan,身孕,0.4708
sanjan,神隱,0.4398
sanjau,辛酉,0.4635
sanji,新意,0.4856
sanji,神醫,0.4734
sanji,新異,0.4607
sanjin,慎言,0.464
sanjin,伸延,0.4619
sanjin,申言,0.4545
sanjing,身影,0.5181
sanjing,新型,0.5152
sanjing,身形,0.4827
sanjoek,新約,0.466
sanjung,神勇,0.4738
sanjyu,腎盂,0.4659
sanjyu,神諭,0.4646
sanjyun,申冤,0.4619
sanjyut,新月,0.4772
sankan,辛勤,0.4862
sankap,神級,0.4831
sankei,神奇,0.5191
sankei,新奇,0.5008
sankei,神祇,0.4466
sankek,神劇,0.4592
sankeoi,身軀,0.4865
sankuk,神曲,0.488
sankwai,腎虧,0.4638
sanlaat,辛辣,0.4941
sanlei,申理,0.45
sanlik,新曆,0.4639
sanlin,晨練,0.4736
sanling,神靈,0.488
sanling,申領,0.4782
sanling,申令,0.4512
sanliu,臣僚,0.4594
sanloeng,身量,0.4609
sanlong,新郎,0.4856
sanlou,辛勞,0.4754
sanlou,晨露,0.4647
sanlou,臣虜,0.4534
sanman,新聞,0.5619
sanmat,慎密,0.4614
sanming,神明,0.498
sanmong,身亡,0.488
sanneoi,神女,0.4672
sannin,新年,0.5014
sanniu,神鳥,0.4647
sannoeng,新娘,0.4987
sannong,腎囊,0.4549
sanpaai,新派,0.4664
sanpo,神婆,0.463
sanpong,身旁,0.4932
sanpou,新婦,0.4624
sanpou,神譜,0.4582
sansaan,新山,0.4641
sansai,身世,0.4881
sansam,身心,0.5017
sansan,莘莘,0.4664
sansan,申申,0.462
sansang,新生,0.5259
sansau,新手,0.5612
sansau,伸手,0.5019
sansau,新秀,0.4885
sansau,神獸,0.4858
sansau,身手,0.4785
sanse,神社,0.4696
sanseoi,薪水,0.5214
sanseoi,神髓,0.4604
sanseot,申述,0.4618
sansi,紳士,0.4922
sansi,新詩,0.4719
sansi,神思,0.4652
sansi,申時,0.462
sansi,臣仕,0.4497
sansik,神色,0.4873
sansin,新鮮,0.5381
sansin,神仙,0.5178
sansing,神聖,0.4998
sansing,新城,0.495
sansing,辰星,0.4632
sansoeng,身上,0.572
sansoeng,神傷,0.4677
sansou,申訴,0.4975
sansuk,伸縮,0.4772
sansuk,臣屬,0.4584
sansyun,辛酸,0.4819
santaai,神態,0.4814
santaai,身態,0.4534
santaam,神探,0.4732
santaan,神壇,0.4755
santai,身體,0.5864
santai,神體,0.4606
santoi,神臺,0.4611
santou,申討,0.4557
santou,晨禱,0.4534
santung,神童,0.4764
sanwaa,神話,0.5304
sanwai,身爲,0.5305
sanwai,身位,0.4702
sanwai,神威,0.4688
sanwai,神位,0.4648
sanwai,神慰,0.4397
sanwan,神魂,0.4677
sanwing,新穎,0.5076
sanwong,神往,0.4729
sanwui,新會,0.469
sanzaat,新紮,0.4627
sanzaat,申扎,0.4614
sanzang,新增,0.5285
sanzau,神州,0.4871
sanzau,申奏,0.4529
sanzeon,新進,0.4774
sanzeon,新晉,0.4758
sanzeon,新津,0.4691
sanzeon,薪津,0.4497
sanzi,身子,0.5056
sanzi,臣子,0.4754
sanzi,神志,0.473
sanzi,神智,0.4666
sanzik,神蹟,0.471
sanzik,神職,0.4646
sanzin,伸展,0.4922
sanzoeng,神像,0.4733
sanzoeng,伸張,0.4708
sanzok,新作,0.509
sanzok,神作,0.5087
sanzong,腎臟,0.5034
sanzong,申狀,0.4454
sanzung,慎重,0.5033
sap,十,0.2872
sap,什,0.2669
sap,甚,0.2598
sap,溼,0.2538
sap,澀,0.2461
sap,拾,0.2368
sap,濇,0.2229
sap,濕,0.22
sap,辻,0.2041
sap,趇,0.1787
sap,椞,0.1725
sap,譅,0.0357
sapcan,溼疹,0.4834
sapceoi,拾取,0.4738
sapdei,溼地,0.4888
sapdou,溼度,0.4872
sapfan,十分,0.5713
sapfong,拾荒,0.4674
sapgan,溼巾,0.4571
sapgau,十九,0.4852
sapgok,十角,0.456
saphak,兙,0.1841
saphei,溼氣,0.4763
saphou,十號,0.4709
sapjau,溼疣,0.4696
sapjeon,溼潤,0.4935
sapji,溼衣,0.4605
sapjip,什葉,0.4633
sapjit,溼熱,0.4772
sapjyut,十月,0.4961
sapkwok,十國,0.4652
saplaang,溼冷,0.4628
sapling,拾零,0.4625
sapliu,溼了,0.4797
sapman,溼吻,0.4633
sapngaa,瓧,0.1914
sapnim,溼黏,0.4533
sappo,溼婆,0.4626
sapsai,十世,0.4643
sapsing,竍,0.1853
saptau,溼透,0.4766
sapwai,拾遺,0.4665
sapwan,溼溫,0.4568
sapwok,拾獲,0.4592
sapzuk,十足,0.5236
sapzyut,拾掇,0.4637
sat,室,0.2849
sat,實,0.2692
sat,失,0.2559
sat,瑟,0.2315
sat,膝,0.2267
sat,蝨,0.215
sat,湜,0.213
sat,実,0.209
sat,寔,0.2085
sat,鯴,0.1981
sat,璱,0.1899
sat,飋,0.1862
sat,濏,0.185
sat,榁,0.1837
sat,厀,0.1793
sat,僁,0.1775
sat,虱,0.1586
satbaai,失敗,0.5608
satcaak,實測,0.5027
satcaak,失策,0.4652
satcaat,失察,0.4612
satci,實詞,0.4626
satci,失恃,0.4499
satcin,實踐,0.5512
satcing,實情,0.4776
satco,失錯,0.4533
satcuk,失速,0.4624
satcung,失重,0.4767
satcung,失寵,0.4657
satcung,失聰,0.4644
satcyun,失傳,0.472
satdaan,實彈,0.4667
satdak,失德,0.4614
satdei,實地,0.496
satdong,失當,0.4639
satfan,失分,0.4661
satfo,失火,0.4746
satfong,實況,0.4903
satfu,實付,0.4594
satfui,失悔,0.452
satfun,失歡,0.4499
satfung,失風,0.4525
satgaa,實價,0.4668
satgam,失禁,0.4671
satging,實境,0.461
satging,失敬,0.4609
satgoi,膝蓋,0.5326
sathaau,失效,0.5095
satham,失陷,0.4636
sathang,實行,0.5359
sathang,失衡,0.4961
sathau,失口,0.4587
satheoi,失去,0.5493
sathok,失學,0.4704
sathung,失控,0.5158
sathyut,失血,0.4738
satjau,室友,0.5357
satji,失意,0.4826
satji,失宜,0.4559
satjik,失憶,0.4815
satjim,實驗,0.5639
satjin,實現,0.5869
satjin,失言,0.4653
satjing,失迎,0.451
satjip,失業,0.5185
satjip,實業,0.4966
satjoek,失約,0.4656
satjung,實用,0.5327
satkei,失期,0.4545
satkoek,失卻,0.4648
satkoi,膝蓋,0.5326
satkyun,實權,0.4758
satlai,實例,0.5158
satlai,失禮,0.4718
satlei,失利,0.503
satlik,實力,0.5727
satling,失靈,0.479
satlok,失落,0.4998
satluk,實錄,0.4845
satlyun,失戀,0.494
satmai,失迷,0.4536
satmat,實物,0.5153
satmat,失物,0.4686
satmin,失眠,0.5155
satming,實名,0.4901
satming,失明,0.4785
satmong,失望,0.5291
satmou,實務,0.5121
satmuk,實木,0.5147
satng,失誤,0.5357
satngoi,室外,0.498
satngok,室樂,0.4501
satnoi,室內,0.5268
satpui,失陪,0.4601
satsaan,失散,0.4722
satsai,失勢,0.4633
satsam,實心,0.4723
satsan,失身,0.4716
satsan,失神,0.467
satsan,失慎,0.4478
satsat,失實,0.4702
satsau,失手,0.4763
satsau,失守,0.4738
satsau,失修,0.4649
satsau,失收,0.4564
satseng,失聲,0.4752
satseon,失信,0.4725
satsi,實施,0.5509
satsi,實時,0.5347
satsi,實事,0.4823
satsi,失事,0.4746
satsik,失色,0.4734
satsin,實線,0.4624
satsit,失竊,0.4719
satsiu,失笑,0.4666
satsoeng,失常,0.4774
satsou,實數,0.4654
satsuk,實屬,0.4811
satsuk,瑟縮,0.4638
sattai,實體,0.5375
sattau,膝頭,0.4619
sattiu,失調,0.4851
satwaa,實話,0.5157
satwai,實惠,0.5011
satwan,室溫,0.4773
satwan,失魂,0.4674
satwu,失怙,0.4554
satzaap,實習,0.5723
satzai,實際,0.576
satzak,實則,0.5093
satzam,失枕,0.4505
satzan,失真,0.4895
satzat,實質,0.5147
satzeon,失準,0.4612
satzik,失職,0.4781
satzim,失瞻,0.4407
satzin,實戰,0.54
satzing,實證,0.4824
satzit,失節,0.4604
satzoi,實在,0.5683
satzuk,失足,0.4728
satzung,失蹤,0.5024
satzyu,失主,0.4723
sau,頁,0.3298
sau,收,0.3179
sau,手,0.3167
sau,受,0.3151
sau,修,0.2899
sau,守,0.2838
sau,秀,0.282
sau,首,0.2784
sau,瘦,0.2719
sau,蒐,0.2592
sau,愁,0.2576
sau,搜,0.2549
sau,宿,0.2518
sau,售,0.2505
sau,獸,0.2505
sau,艘,0.2484
sau,壽,0.244
sau,繡,0.2404
sau,仇,0.2377
sau,讎,0.2315
sau,授,0.2313
sau,羞,0.2293
sau,溲,0.2266
sau,鎪,0.2263
sau,狩,0.2247
sau,擻,0.2221
sau,潃,0.2211
sau,銹,0.2187
sau,漱,0.2159
sau,叟,0.2146
sau,犨,0.2145
sau,餿,0.2129
sau,嗖,0.2129
sau,嗽,0.2121
sau,鏽,0.212
sau,扌,0.2108
sau,滫,0.2106
sau,収,0.2103
sau,饈,0.2102
sau,綬,0.2101
sau,脩,0.21
sau,雔,0.2086
sau,琇,0.2073
sau,颼,0.2072
sau,藪,0.2072
sau,醙,0.2043
sau,艏,0.204
sau,垨,0.2034
sau,廋,0.2024
sau,獣,0.2019
sau,嗾,0.2013
sau,痩,0.2003
sau,捜,0.2002
sau,鏅,0.1981
sau,俢,0.1974
sau,繍,0.1974
sau,涭,0.1969
sau,瞍,0.1954
sau,膄,0.1925
sau,鎀,0.1923
sau,綇,0.1904
sau,籔,0.1903
sau,潄,0.1902
sau,璹,0.1893
sau,蓨,0.1881
sau,璓,0.1881
sau,螋,0.1877
sau,棷,0.1858
sau,鏥,0.1833
sau,蓃,0.1821
sau,鱃,0.1819
sau,叜,0.1812
sau,鄋,0.1807
sau,鱐,0.1803
sau,獀,0.1798
sau,傁,0.1785
sau,樇,0.1781
sau,糔,0.177
sau,惾,0.1765
sau,廀,0.1763
sau,臹,0.1734
sau,櫢,0.1715
sau,凁,0.1701
sau,瘶,0.17
sau,綉,0.1584
sau,謏,0.0225
sauaat,收押,0.4638
saubaan,手辦,0.5038
saubaan,手板,0.4664
saubaan,鏽斑,0.4614
saubaan,首辦,0.4613
saubat,手筆,0.4742
saubei,手臂,0.5309
saubeng,手柄,0.5314
saubing,收兵,0.4646
saubing,守兵,0.4599
saubiu,手錶,0.5397
saubo,首播,0.477
saubou,修補,0.4868
saubou,收報,0.4681
saubou,搜捕,0.4662
saucaa,搜查,0.4784
saucaak,手冊,0.5161
saucaam,羞慚,0.4613
saucaan,手殘,0.4738
saucai,修齊,0.4595
saucam,搜尋,0.4892
saucam,蒐尋,0.4892
saucap,修葺,0.4652
sauce,守車,0.4583
sauceoi,收取,0.5254
sauceoi,手錘,0.4618
sauceoi,受取,0.4533
sauceot,售出,0.4817
sauceot,搜出,0.4722
sauceot,秀出,0.4683
sauci,首次,0.541
sauci,手持,0.5118
sauci,羞恥,0.4844
sauci,修辭,0.4772
sauci,受持,0.4648
sauci,收詞,0.4601
saucin,收錢,0.5029
sauciu,受潮,0.466
sauco,受挫,0.4801
saucoeng,手槍,0.5041
saucoeng,修長,0.4816
saucoeng,收場,0.4798
saucoeng,愁腸,0.4651
saucoeng,首倡,0.4622
saucoi,秀才,0.489
saucoi,壽材,0.454
saucong,收藏,0.5448
saucong,首創,0.4866
saucong,受創,0.4651
saudak,收得,0.4648
saudau,秀逗,0.4699
saudik,仇敵,0.4663
saudin,手電,0.4744
sauding,修訂,0.4981
saudoi,手袋,0.4767
saudou,受到,0.565
saudou,收到,0.5555
saudou,首都,0.511
saudou,修道,0.4745
sauduk,修讀,0.4489
saudung,手動,0.5351
saudyun,手段,0.5662
saufaa,繡花,0.4788
saufaat,手法,0.5422
saufaat,收發,0.4839
saufaat,秀髮,0.4782
saufaat,守法,0.4781
saufai,收費,0.5454
saufan,受訓,0.4662
saufan,授粉,0.465
saufan,授勳,0.4628
saufan,守分,0.4558
saufat,受罰,0.4718
saufo,授課,0.5242
saufo,收貨,0.4868
saufo,售貨,0.4686
saufong,受訪,0.4741
saufu,首富,0.4842
saufu,受苦,0.4828
saufu,首府,0.4772
saufu,愁苦,0.4657
saufu,收付,0.4411
saufuk,修復,0.5387
saufuk,收復,0.4815
saufuk,收服,0.4684
saufuk,收伏,0.4619
saufung,受俸,0.4419
saugaa,售價,0.5313
saugaa,仇家,0.4712
saugaa,收假,0.4589
saugaai,受戒,0.4638
saugaak,受格,0.4479
saugaam,收監,0.4608
saugaan,獸姦,0.4524
saugaau,受教,0.4654
saugai,授計,0.4526
saugam,手感,0.54
saugan,收緊,0.5067
saugan,手巾,0.4646
saugan,手緊,0.4626
saugau,收購,0.5406
saugau,搜救,0.4794
saugau,守舊,0.4661
saugei,手機,0.5897
saugeng,收驚,0.4554
saugeoi,收據,0.4858
saugin,修建,0.5084
saugin,收件,0.4752
sauging,受驚,0.4709
saugoek,手腳,0.5002
saugoi,修改,0.5593
saugot,收割,0.5156
saugou,手稿,0.488
saugu,受僱,0.4648
saugun,收官,0.4685
saugung,手工,0.5204
saugung,收工,0.4775
saugwaa,守寡,0.4634
saugwaat,搜刮,0.4714
saugwai,收歸,0.4647
saugwat,手骨,0.4601
saugwik,仇隙,0.4553
sauhaa,手下,0.5273
sauhaam,授銜,0.4638
sauhaau,收效,0.471
sauhaau,守孝,0.461
sauhan,仇恨,0.5092
sauhang,修行,0.4959
sauhang,獸行,0.4619
sauhau,守候,0.4845
sauhau,漱口,0.4735
sauhau,收口,0.4645
sauhei,受氣,0.4728
sauhei,手氣,0.4706
sauhim,壽險,0.4987
sauhin,修憲,0.4629
sauhing,售罄,0.467
sauhoeng,受享,0.4532
sauhoi,受害,0.484
